departure,mode,transport,agency,number,price,title,isOptimization,tags
珠海出发,私家团,飞机往返,新疆康辉大自然国际旅行社有限责任公司,,13391,可可托海景区+天山天池+五彩滩+喀纳斯景区+禾木风景区+世界魔鬼城+北疆7日6晚私家团·【畅游双湖】漫游+可可托海轻徒步+追寻神秘的“湖怪传说”+感受图瓦人的热情+看彩色丘陵的日落 【赠廊桥接机+送机快速安检通道】,非优选,安心游/无购物/无自费/成团保障/湖泊/任性退/登山体验
珠海出发,跟团游,飞机往返,桂林跃飞翔国际旅行社有限公司,,12862,新疆乌鲁木齐+北疆+喀纳斯+伊犁+天山天池+那拉提+赛里木湖+可可托海9日8晚跟团游·【轻奢高端6人小团】八大赔付+任性退险【舒适3飞+6晚5钻酒店+宿禾木1晚】环赛湖+五彩滩+加赠喀纳斯游船+图瓦人家访,非优选,安心游/无购物/无自费/精致小团/成团保障/赏雾凇/草原/任性退/观日出
珠海出发,私家团,飞机往返,上海携程国际旅行社有限公司,2,11824,新疆乌鲁木齐+北疆+喀纳斯+天山天池+可可托海+吐鲁番8日7晚私家团·【下单立-400/成人 五彩滩+魔鬼城 5晚4钻酒店】【舒适双飞】【A线春夏秋版 门票全含+5大5A景点+宿1晚贾登峪】【B线冬季版超前预售】,非优选,安心游/无购物/无自费/成团保障/3期免息/任性退
珠海/香港出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,2,16989,新疆乌鲁木齐+伊犁+北疆+喀纳斯+禾木风景区+白哈巴+巴音布鲁克+罗布人村寨+博斯腾湖12日11晚私家团·多人立减17600元/单。1晚喀纳斯景区内住宿+乌鲁木齐2晚5钻酒店。打卡塔克拉玛干沙漠。全程小车，随走随停。,非优选,安心游/无购物/无自费/成团保障/任性退
珠海出发,私家团,飞机往返,上海携程国际旅行社有限公司,2,10295,新疆北疆+喀纳斯+禾木风景区+天山天池+赛里木湖8日7晚私家团·五彩滩+魔鬼城+火焰山+坎儿井【疆行双湖·如歌深醉】探寻神秘湖怪 赏大西洋最后一滴眼泪 漫步新疆贝加尔湖畔 禾木住景区夜赏星空 赠新疆特色美食宴,非优选,安心游/无购物/无自费/成团保障/湖泊/任性退
珠海出发,跟团游,飞机往返,桂林跃飞翔国际旅行社有限公司,,17988,新疆乌鲁木齐+北疆+喀纳斯+伊犁+独库公路+天山天池10日9晚跟团游·【独库北段优选6人小团 轻奢2飞】优选7晚5钻自选房型携程系统酒店+宿1晚禾木【8大赔付-任性退】喀拉峻+那拉提双草原+独库公路＋特克斯八卦城,非优选,安心游/无购物/无自费/精致小团/成团保障/任性退/峡谷峡湾/赏雾凇/草原
珠海出发,跟团游,飞机往返,上海沪迪国际旅行社有限公司,2,7612,新疆北疆+乌鲁木齐+赛里木湖+伊犁+新源7日6晚跟团游·『中秋国庆·双节大促』【1-6人团·早鸟立减】 环湖游赛湖|巴音布鲁克|喀赞其民俗村|惠远古城 （多选疆内交通 A线:汽车 B线: 动车 C线:飞机 D线:汽车独库）,非优选,安心游/无购物/无自费/成团保障/任性退
珠海出发,私家团,飞机往返,新疆大桔旅行社有限公司,2,13624,新疆北疆+伊犁+赛里木湖6日5晚私家团·1单1团，4晚携程5钻酒店 伊犁花季撩你没商量【紫色花海薰衣草+赛湖花海牧场】游独库公路精华段+巴音布鲁克草原【游览天鹅湖和九曲十八弯】那拉提空中草原+喀拉峻草原,优选,安心游/无购物/无自费/成团保障/草原/赏花
珠海出发,跟团游,飞机往返,乌鲁木齐驼达达国际旅游有限公司,2,17292,新疆北疆+喀纳斯景区+伊犁+巴音布鲁克草原+南疆+喀什11日10晚跟团游·【甄选南北疆】7晚携程5钻酒店+3晚特色住宿 6人小团 疆内升级3段飞机  打卡双公路{瓦恰公路+独库公路}/北疆自然风光and南疆异域风情 3飞,非优选,安心游/无购物/无自费/精致小团/成团保障/草原/任性退/清真寺
珠海出发,跟团游,飞机往返,新疆大桔旅行社有限公司,2,8435,新疆乌鲁木齐+北疆+伊犁7日6晚跟团游·6人精致小团【草原花季已来临】全程5钻酒店+可睡至自然醒【动车往返伊宁，看新疆万亩棉田】喀拉峻全景超长游览【人体草原+阔克苏大峡谷】+那拉提空中草原+赛湖环游免换乘,非优选,安心游/无购物/无自费/精致小团/成团保障/草原/峡谷峡湾
珠海出发,跟团游,飞机往返,新疆三色空间国际旅行社有限公司,1,9333,新疆北疆+乌鲁木齐+喀纳斯+天山天池8日7晚跟团游·【同一团期够4人立减1800元/成人】【6人精致小团 可可托海+禾木村+吐鲁番火焰山+五彩滩+魔鬼城+布尔津网红夜市+坎儿井】【B线不含门票】赠送烤羊排+时令水果,非优选,安心游/无购物/精致小团/成团保障
广州出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,16,7255,新疆北疆+伊犁+乌鲁木齐+赛里木湖+那拉提+巴音布鲁克7日6晚私家团·【携程网红优选】省内双动立省20小时+网红独库公路【赛里木湖环湖游+那拉提草原高速往返+巴音布鲁克草原+中国摩洛哥“喀赞其”】 专车接送机,非优选,安心游/无购物/无自费/成团保障/草原/任性退
广州出发,跟团游,飞机往返,新疆雪莲花国际旅行社有限公司昌吉市分公司,,13526,新疆乌鲁木齐+北疆+伊犁+喀纳斯+那拉提+巴音布鲁克+独库公路9日8晚跟团游·【豪配3飞+指定1晚希尔顿+穿越独库公路】10人以上升航空座椅+多人立减+小众景点草原神石城+小独库G219线+天山天池,非优选,安心游/无购物/无自费/精致小团/草原/九碗三行宴/冷水鱼宴
广州出发,跟团游,飞机往返,上海携程国际旅行社有限公司,359,9676,新疆乌鲁木齐+北疆+喀纳斯+伊犁+天山天池+吐鲁番+那拉提+赛里木湖10日9晚跟团游·『双节大促丨中秋特价 至高-700/人』【封顶16人Vip小团 满8人升2+1航空座-陆地头等舱】必含导+高标4飞〖7晚5钻酒店+宿1晚禾木〗,优选,安心游/无购物/精致小团/成团保障/3期免息/6期免息/任性退
广州出发,跟团游,飞机往返,上海携程国际旅行社有限公司,28,6476,北疆+新疆乌鲁木齐+可可托海+喀纳斯+禾木风景区+天山天池8日7晚跟团游·【金秋童话 下单立减500元/人  封顶20人 满11人升2+1陆地头等舱 】【五彩滩日落+S101秘境公路+赠观鱼台】【2大特色餐 九碗三行宴+冷水鱼】,非优选,安心游/无购物/无自费/精致小团/成团保障/峡谷峡湾/任性退/白桦林
广州出发,跟团游,飞机往返,上海携程国际旅行社有限公司,305,6280,新疆乌鲁木齐+北疆+喀纳斯+禾木风景区+伊犁+赛里木湖+那拉提+巴音布鲁克+吐鲁番+库木塔格沙漠10日9晚跟团游·『中秋国庆双节大促』『18人小团+穿越独库』必含导+单人拼住免房差【含天山天池】<巴音+禾木各宿1晚>,优选,安心游/无购物/精致小团/成团保障/3期免息/6期免息/任性退/沙漠/草原
广州出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,25,7076,新疆乌鲁木齐+北疆+喀纳斯+禾木风景区+赛里木湖+天山天池+五彩滩+世界魔鬼城7日6晚私家团·【携程专享 绝色三湖】升级1晚禾木景区内 赠赛里木湖环湖 喀纳斯观鱼台 全程小车 24小时VIP专业接机,优选,安心游/无购物/无自费/成团保障/任性退
广州出发,跟团游,飞机往返,新疆雪莲花国际旅行社有限公司昌吉市分公司,101,5088,新疆乌鲁木齐+北疆+喀纳斯+禾木风景区+伊犁+赛里木湖+那拉提+巴音布鲁克+独库公路10日9晚跟团游·<9.26 B线特价>【封顶18人+豪升3晚5钻+指定1晚国际品牌5星希尔顿】可可托海直通车+草原神石城+穿越小独库G219,非优选,安心游/无购物/无自费/精致小团/成团保障/3期免息/草原/任性退/九碗三行宴/冷水鱼宴
广州出发,跟团游,飞机往返,上海携程国际旅行社有限公司,54,12904,新疆乌鲁木齐+北疆+喀纳斯+伊犁+天山天池+那拉提+赛里木湖9日8晚跟团游·『双节大促丨中秋特价』【封顶16人Vip小团 满8人升2+1航空座-陆地头等舱】必含导+高标4飞〖喀拉峻+八卦城+魔鬼城 6晚5钻酒店+宿1晚禾木〗,优选,安心游/无购物/精致小团/成团保障/3期免息/任性退
广州出发,跟团游,飞机往返,新疆春秋之旅国际旅行社有限公司沙依巴克区分公司,30,6475,新疆乌鲁木齐+北疆+天山天池+禾木风景区+喀纳斯+伊犁+赛里木湖+那拉提+南疆+巴音布鲁克+吐鲁番10日9晚跟团游·9月14/21/24日特价班【豪升1晚葡萄酒庄园】赛湖赠环湖+巴音那拉双草原+优秀导游+葡萄架下美食+禾木,非优选,安心游/无自费/草原/任性退/赏薰衣草/九碗三行宴
广州出发,跟团游,飞机往返,上海携程国际旅行社有限公司,59,5103,新疆乌鲁木齐+北疆+喀纳斯+禾木风景区+天山天池7日6晚跟团游·『中秋国庆·双节大促』【携程自营 封顶20人  享立减+早订+多人3重优惠 拼房免房差】【A线天吐喀+宿禾木】【B线北疆三湖 满10人享2+1航空座】,优选,安心游/无购物/精致小团/成团保障/任性退
广州出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,,11215,新疆北疆+乌鲁木齐+喀纳斯+禾木风景区+赛里木湖+白哈巴7日6晚私家团·省内双飞：赛里木湖进 阿勒泰出。禾木+喀纳斯+白哈巴+赛里木湖。双景区住宿（禾木+喀纳斯）。赠喀纳斯观鱼台，赛里木湖环湖。,非优选,安心游/无购物/无自费/成团保障/任性退
广州出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,,11163,新疆北疆+南疆+伊犁+乌鲁木齐+喀什+独库公路+巴音布鲁克+帕米尔高原8日7晚私家团·【二次游新疆】伊犁+南疆+喀什+独库公路（全段）+帕米尔高原；适合去过北疆喀纳斯，没有去过伊犁，和南疆的游客，匠心设计。,非优选,安心游/无购物/无自费/成团保障/任性退
广州出发,私家团,飞机往返,上海携程国际旅行社有限公司,6,17956,新疆北疆+乌鲁木齐+可可托海+喀纳斯景区+禾木风景区+伊犁11日10晚私家团·喀纳斯&赛里木双湖 百年老屋图瓦族民俗体验 畅游六大5A景区  喀赞其网红街拍  横跨果子沟大桥 指定乌鲁木齐希尔顿,优选,安心游/无购物/无自费/成团保障/任性退/湖泊/草原
广州出发,私家团,飞机往返,新疆美程在线国际旅行社有限责任公司,,18413,新疆北疆+可可托海+喀纳斯+唐布拉草原+特克斯+赛里木湖14日13晚私家团· 天山天池 独库公路 巴音布鲁克 喀拉峻草原全景,非优选,安心游/无购物/无自费/成团保障/任性退/观日落/徒步体验/草原
广州出发,跟团游,飞机往返,上海携程国际旅行社有限公司,70,12915,新疆乌鲁木齐+北疆+喀纳斯+伊犁+禾木风景区+赛里木湖+那拉提8日7晚跟团游·『双节大促丨中秋特价』【封顶16人Vip团 满8人升2+1航空座-陆地头等舱】必含导+高标3飞〖喀拉峻+八卦城+魔鬼城 5晚5钻酒店+宿1晚禾木〗,优选,安心游/无购物/精致小团/成团保障/3期免息/任性退
广州出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,21,10148,新疆北疆+伊犁+乌鲁木齐+喀纳斯+禾木风景区+独库公路+赛里木湖+巴音布鲁克8日7晚私家团·【巅 峰北疆】喀纳斯+伊犁8日，穿越独库公路，8天时间把喀纳斯地区和伊犁大草原串联起来，全程小车，禾木景区入住。,优选,安心游/无购物/无自费/成团保障/草原/任性退
广州出发,私家团,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,54,12295,新疆北疆+乌鲁木齐+伊犁+喀纳斯+禾木风景区+那拉提+喀拉峻草原10日9晚私家团·【多人立减31500元/单 疆内2飞 少坐车16小时】，7晚5钻+禾木景区内1晚。伊昭公路穿越，伊犁2大草原+喀纳斯深度游+赛湖大环湖,优选,安心游/无购物/无自费/成团保障/草原/任性退/赏薰衣草
广州出发,跟团游,飞机往返,新疆大桔旅行社有限公司,41,14274,新疆乌鲁木齐+北疆+喀纳斯+伊犁+天山天池+那拉提+赛里木湖9日8晚跟团游·10.1特价【封顶16人  满8人升2+1陆地头等舱】【升级1晚希尔顿】【舒适3飞1动+禾木宿1晚+必含导】【喀纳斯+喀拉峻+环赛湖+大峡谷+五彩滩】,优选,安心游/无购物/无自费/精致小团/成团保障/任性退/峡谷峡湾
广州出发,跟团游,飞机往返,上海紫华国际旅行社有限公司,,9752,新疆乌鲁木齐+北疆+喀纳斯+禾木风景区+伊犁+赛里木湖+那拉提+巴音布鲁克10日9晚跟团游·【20人精致小团+必含导游+9早15正】【3大民俗体验+6大美食】8大赔付 1人2座 那拉提连住2晚不挪窝 火洲吐鲁番,非优选,安心游/无购物/精致小团/成团保障/赏花/寺院祈福/九碗三行宴/哈萨克宴
广州出发,跟团游,,辽宁天骄国际旅行社有限公司葫芦岛分公司,,5956,新疆北疆+喀纳斯+禾木风景区+可可托海景区+五彩滩+乌鲁木齐7日6晚跟团游·【2-8人纯玩小团】喀纳斯、禾木住景区内  |  可自选酒店  |  喀纳斯畅玩2天+禾木超长自由游览时间  |  无推销无进店  |  优先同龄人拼车,非优选,安心游/无购物/无自费/精致小团/成团保障/博物馆
广州出发,跟团游,飞机往返,新疆嘉程美景旅行社有限公司上海第一分公司,11,9039,新疆北疆+南疆+伊犁+喀纳斯+禾木风景区+喀什+帕米尔高原13日12晚跟团游·【大疆大河+喀什】；乌鲁木齐进喀什出不走回头路；省内乌市直飞喀什；2+1VIP用车；升级禾木景区住宿。,非优选,安心游/无自费/成团保障/任性退/清真寺/哈萨克宴/香妃宴
广州出发,跟团游,飞机往返,新疆雪莲花国际旅行社有限公司昌吉市分公司,13,8529,新疆北疆+南疆+喀什+吐鲁番+可可托海+喀纳斯景区+那拉提15日14晚跟团游·【全境深度游】乌市喀什往返火车，免除汽车远途劳累+拒绝走来回颠簸折返的路 全市场玩遍南北疆环线景点超全 每天不一样的景观体验,非优选,安心游/无自费/成团保障/雪山/森林/清真寺
广州出发,跟团游,飞机往返,上海锦轩国际旅行社有限公司,,10447,乌鲁木齐+北疆+赛里木湖+特克斯+昭苏+喀拉峻草原+那拉提旅游风景区+巴音布鲁克草原+独库公路+南疆+喀什老城+喀拉库勒湖+帕米尔高原9日8晚跟团游·【6人封顶小包团、行走喀喇昆仑公路、穿越独库公路】伊犁草原环线,非优选,安心游/无购物/无自费/精致小团/成团保障/雪山/湖泊/草原/清真寺
广州出发,跟团游,飞机往返,乌鲁木齐市新旅在线旅行社有限责任公司,6,4667,新疆北疆+喀纳斯禾木风景区+吐鲁番+天山天池8日7晚跟团游·五彩滩【牧羊·可可托海】2+1航空座椅大巴 升级3晚5星 可可托海VIP直通车 惊喜礼包 5大特色餐  赠送旅拍 专车接送机 单人拼房 任性退,非优选,安心游/成团保障
广州出发,私家团,飞机往返,上海携程国际旅行社有限公司,,10605,新疆乌鲁木齐+北疆+喀纳斯+禾木风景区+天山天池7日6晚私家团·【3人及以上最多立减优惠13500/单】【舒适双飞 赠送24H目的地接送机】【A线 天吐喀+B线北疆三湖 5晚4钻酒店 无购物 无自费】【天池+魔鬼城+五彩滩】,非优选,安心游/无购物/成团保障
广州出发,跟团游,飞机往返,新疆美程在线国际旅行社有限责任公司,84,14682,乌鲁木齐+北疆+吐鲁番+天山天池+伊犁+那拉提+赛里木湖+喀纳斯+禾木风景区10日9晚跟团游·【疆内轻奢2飞 7晚5钻酒店+禾木木屋 伊宁3晚连住享受】A线1人享2座 18人封顶 B线4人精致团 环赛湖+喀拉峻草原,非优选,安心游/无购物/无自费/精致小团/成团保障/3期免息/观日落/草原/任性退/峡谷峡湾
